1	10	101	102	104	105	106	107	108	109	11	110	112	113	115	117	119	122	123	124	125	127	128	129	13	130	131	132	133	134	135	136	137	138	14	141	142	143	144	145	146	147	148	149	15	150	152	153	154	155	157	158	16	160	161	162	18	21	27	28	29	30	31	32	33	34	35	36	37	38	39	42	45	46	5	51	52	53	54	55	56	57	58	59	6	60	61	62	63	64	66	67	7	70	71	72	73	74	75	77	78	79	8	82	83	84	85	86	87	88	89	9	90	92	99
Amino Acid Metabolism	0.0954452374651975	0.0895576655665078	0.10002389560258	0.0990496107499	0.0821398520340136	0.102275949614064	0.10199338605762	0.102040406316373	0.100734973937164	0.102674967748109	0.100565682693935	0.0988161403116672	0.099955619856866	0.0897641538881623	0.0999066162184036	0.100930620690039	0.0969896981177389	0.10115760228065	0.101879504491006	0.0944187599992719	0.0884961224305521	0.10037742761417	0.083728331650853	0.0897123761533787	0.0948142934428821	0.0946231580997947	0.103319655852842	0.101193357984519	0.102931893375206	0.101349495299512	0.102604692679446	0.104328819058243	0.0974340755887557	0.0930733499868431	0.083030518164053	0.081760273472374	0.0774074817919589	0.0971567168466964	0.0860474379619019	0.0779977700709915	0.0922540755133436	0.0874011724932546	0.10033717501859	0.0890289833000882	0.0809135117547794	0.0880949930064876	0.0828085301720287	0.0750978835976235	0.076448679614516	0.073924819996139	0.0881203969151203	0.0806695607934063	0.100211989274189	0.0814045453966081	0.0981864890213621	0.0790834715229266	0.0793679182432933	0.0984732711918959	0.104641456791821	0.103153614080326	0.104369321435354	0.101543870987666	0.0800904722797868	0.0803118924815083	0.0973694313537094	0.098844594634019	0.0890687914300208	0.0904352968815336	0.0895152499473589	0.0941234433912394	0.0998854719013048	0.101127420226502	0.100089641707176	0.0787426433739199	0.0836648947463114	0.0987452633264365	0.0986483606942285	0.0902152189695887	0.0892471617008627	0.0854961735792489	0.100588525502316	0.100502864739073	0.102842906459985	0.104094484273693	0.0991793209836312	0.103057721462727	0.0975490591237574	0.100360072714869	0.097654461364581	0.102224125955743	0.0835867722490285	0.0774111688621857	0.100298882009887	0.0749971848502568	0.106416069659621	0.106171775054028	0.106324611487698	0.100250876520354	0.0965976324672874	0.104573310145131	0.0878671493146296	0.0967990204118266	0.0994615679582179	0.0746778712187117	0.0767498082756257	0.0990677508736416	0.101050323058169	0.0995347527389654	0.10239381081332	0.0989219440428556	0.103044334308811	0.0820250937692773	0.10092739082504	0.102448187667462	0.1000045360979
Biosynthesis of Other Secondary Metabolites	0.00741568214800201	0.00757294367501907	0.00785586629172761	0.00787972016375962	0.00508239189439123	0.00768124686522803	0.00776565777479658	0.00806851224097275	0.00766662507739554	0.00771692061438899	0.00739982736176847	0.00742217151454898	0.00700397271736583	0.0067584156260326	0.00718910900228568	0.00792488095198478	0.00730103525772759	0.0077968586193493	0.00790780646835645	0.00713937099280196	0.00787887133321768	0.00708013564777309	0.00688346461150773	0.00668819347376813	0.00834343949141235	0.00744630186712425	0.00807964388551797	0.00802053251055417	0.00772555116840336	0.00794302781084757	0.0077741916734153	0.00748061796543956	0.00719326348661448	0.00748365556748143	0.00702063847354512	0.00639011872597997	0.00574283695165585	0.00798426626740328	0.00705596786881366	0.00536370890953513	0.00830463314886376	0.00802350293069847	0.00759498359428214	0.00690690874098657	0.00714490080437164	0.00641228836883021	0.00703606672304628	0.00518583872148422	0.00526633313575861	0.00491771995578402	0.00659662828166064	0.00753433808302275	0.00790367300169653	0.00488728064151022	0.006863386792692	0.00593058951150488	0.00475970426726424	0.00712943078737252	0.00798897638686756	0.00792566764465399	0.00781959831185769	0.00791503062462487	0.00603311776184506	0.00619567859382346	0.00733161507196378	0.00737686840039728	0.00744953391567419	0.00755088206797435	0.00776540349035679	0.00816076649937899	0.00712748827087639	0.00765502117167275	0.00740482435284575	0.00577512853785651	0.00746542473989287	0.00787011424270602	0.00707040459073899	0.0068038878214797	0.00720377798806493	0.00636899117478219	0.00715884710786602	0.00717003323360597	0.00783867704751515	0.00826848831684847	0.00751863477739081	0.00818134780732064	0.00690916003058286	0.0090017050634493	0.00704811353408875	0.00822183954951778	0.00693173088065939	0.00538059021878673	0.00773712635779499	0.00511356165822823	0.00801579246601771	0.00807834955195505	0.0081811395621278	0.00798336212096099	0.00782504714257239	0.00823761987199557	0.00645410391303537	0.00691258179980217	0.0081087151660073	0.00506669420533343	0.00669258669061813	0.00707906611135695	0.00792488527925537	0.0069319216816535	0.00823321052289589	0.00801104888140274	0.00832491986585697	0.00699826615409971	0.00712022207562026	0.0078414939555557	0.0065264864962155
Cancers	0.00219844372713369	0.00178446332436094	0.00212473774056107	0.00257975686851194	0.00160371569602179	0.00235591084704109	0.00223451603200712	0.00245749579257957	0.00268934661570106	0.00259764722337427	0.00256567869136443	0.00278257233155084	0.00201148789850316	0.00208313151860434	0.00196607065464013	0.00236768398067151	0.00239834364902165	0.00243739126408549	0.00217628720564695	0.00249291226527417	0.00179942319428741	0.00208395040560027	0.00124235297313888	0.00178886972396045	0.00131780255083206	0.00255797025956399	0.00199494175798463	0.00200638810176644	0.00224113801380094	0.00203090868086364	0.00228385018248438	0.00311361249768322	0.00249169927078363	0.00204013848570279	0.0013021943846379	0.00172857483251051	0.00124687145858973	0.0026351049618749	0.00140478043520897	0.00153446823185156	0.00187495248927404	0.00158710004790207	0.00274431599299406	0.0018809104356923	0.000845620927004187	0.00179092471304797	0.00142298522431593	0.00126189970506108	0.00147739256712102	0.00137482372284757	0.00188205687186609	0.00112173888813927	0.00249070254781702	0.00110951817421367	0.00190801836855557	0.00119532805958768	0.00111484314183024	0.0019716034215194	0.00211831940372185	0.00223089689668213	0.00249734966732531	0.00198917626395162	0.00125672440055763	0.00136491412055725	0.00191885964708593	0.00194264020365308	0.00235232533172177	0.00208935252252142	0.00194871488696156	0.00181401751879497	0.00200802192989461	0.00243909013991935	0.00205076314736894	0.0015234339252408	0.00128644893064834	0.00182203462276691	0.00192922464450013	0.00211071939500638	0.00178773531931914	0.00138183502125108	0.00191938198248737	0.00193869502002295	0.00219600783841	0.00236519377383968	0.00257086764235667	0.00205191699918651	0.00186887435555384	0.00198479707487057	0.00181367629673474	0.00221027752555909	0.00136518547499827	0.00148565536570088	0.00223030438222814	0.00139168755298383	0.00298111601668397	0.00284273898346305	0.00175234113720837	0.00205496788135729	0.00190861134910571	0.00206452392543216	0.0018780627062719	0.00183531641667575	0.00245783451546703	0.00136243868135412	0.00125764238530504	0.00196804870644463	0.00216092846037364	0.00192423676515851	0.00193086368183109	0.00157657621739973	0.00207658981681064	0.00185728381506058	0.0020095005380956	0.00238496536740991	0.00250453974086939
Carbohydrate Metabolism	0.0921596460113935	0.088253931014332	0.0907467426556275	0.0903628915898325	0.0998867476629278	0.0943820165154937	0.0926945792526007	0.0919187020398121	0.0900949237819861	0.0907014147203377	0.0889974170857078	0.0906457152334883	0.0935722228087308	0.0868354220687782	0.0962779343203621	0.0931607607646336	0.0911099842486795	0.0931306962912738	0.095105312606917	0.0906317350607141	0.0939775203193606	0.0949506930373011	0.0895752979004511	0.0885984220326628	0.0855831046517919	0.0856305325749477	0.0962055891337361	0.0954956253649752	0.0963797680545001	0.0947313436184243	0.0960435136651507	0.0912238761294925	0.0909687365825175	0.0905442517271888	0.0904281842843748	0.0836428119470964	0.0881463746373052	0.092240544184404	0.0942411007140085	0.080074066682354	0.0946050778661163	0.102808337470201	0.0919677700162075	0.0884013469283397	0.0996276464228687	0.0934252987902785	0.0909055944060399	0.0807024603388032	0.0802224559247346	0.0781120841964564	0.0877579402810078	0.0927466696560897	0.0927245981501367	0.0843304242189447	0.0931592537091328	0.0840551583771804	0.0803727276386623	0.0949797690171629	0.0969457682646069	0.0955711623173288	0.0961436824591575	0.0945908437714445	0.0858047485457578	0.0865933824337085	0.0953589195230883	0.0930459198958325	0.0739986487247844	0.0840937869231942	0.085900189147628	0.0844388376378529	0.0951141757010368	0.0903191609312446	0.0958654795115463	0.0821075637105051	0.0922534819738161	0.0950405362384899	0.0948305728264346	0.0868201632435791	0.0892296593766232	0.0860591139862864	0.0935175530707796	0.0929595967052416	0.0936277873557641	0.0910838358292416	0.0905373631592654	0.0942135326625959	0.0962763464877576	0.097114337457973	0.0938169875531494	0.0962816532216604	0.0915722836654464	0.0798150056917851	0.0920015689491389	0.0790212455208779	0.0966971624916126	0.0984569301889599	0.102571393576088	0.0981402072373461	0.0996301931536702	0.0955228122754179	0.0857721164087047	0.0911544964169693	0.0917612222053051	0.0792009027240555	0.0865129674573576	0.0944733181296315	0.093798957168141	0.0954928547669178	0.0944205036505644	0.0911130898117206	0.0935520454120246	0.0820744447780369	0.0951562101809356	0.0949497754754106	0.089776521656879
Cardiovascular Diseases	0.000362806246662069	0.000215056042575801	0.000330033703418302	0.000494082611080357	0.000109451103701331	0.000406319449364895	0.000347099777345867	0.000411396953588436	0.000537363760178921	0.000497884186146694	0.000493123643221606	0.000528256448220276	0.000280840787604169	0.00026808254520074	0.000257013428727133	0.000420820986073192	0.000411783621675312	0.000436820521374947	0.000334381419236335	0.000441905537214327	0.000297112032423884	0.000317316830720757	9.22152566221109e-05	0.00029948806325204	0.000104275588266016	0.000483610401408345	0.000261729598485334	0.000265318160346185	0.000381300791818729	0.000286304845535383	0.000366354795074595	0.000664197809190836	0.000445655936288755	0.000325397713279624	0.000102569295585327	6.99333693426926e-05	1.3913435949874e-05	0.000494985509913281	0.000149737551556902	7.10747114388861e-05	0.000154509237234899	9.17520369072493e-05	0.000455069427211204	0.000239769000923185	2.58808163016809e-06	0.000149248625088833	0.000152975466624284	2.38544750890362e-06	5.2178117061462e-05	5.39181510006291e-06	0.000252471070674611	6.98043651703549e-05	0.000441012146424017	8.95140071067507e-05	0.00026125204097501	1.09660229083533e-05	8.38836571170126e-05	0.000268252500215494	0.000318380107101358	0.000315040335617752	0.000456739147830774	0.000247482823405169	4.95956821584228e-05	6.1291067775391e-05	0.000287860108796004	0.000257457095243134	0.000462317540027275	0.000324858872538665	0.000265441091959171	0.000207056059843873	0.000275550244152303	0.000431720233094425	0.000310159127015977	8.49294857966792e-05	0.000171782920462452	0.000137988329081227	0.000242756176321993	0.000300235166608764	0.000215072816995059	9.3169407875938e-05	0.000253466622948807	0.000207543811163173	0.00032496473513901	0.000358827737393659	0.000463342679986385	0.000317181758346629	0.000265932108420036	0.000242649062833972	0.000234899042966711	0.000360772048702796	0.000110044346458465	5.47829442376217e-05	0.00036116517928519	2.34612497892308e-05	0.000576786589694448	0.00054101887690672	0.000152847383615729	0.00025633011357475	0.000191838136551229	0.000275221170999719	0.000246433750602331	0.000232256400608693	0.00041408271731413	1.25204565836533e-05	7.68666081549297e-06	0.000271107847388795	0.000340521837630471	0.000259962046516163	0.000227870596743538	0.000137849458163101	0.000242314213402359	0.00032026320118337	0.00028435891926577	0.000387026780186436	0.00042376025614097
Cell Growth and Death	0.00604342890049652	0.00582342315421843	0.00636977591196746	0.00622970397737363	0.00662851219936427	0.00832029022595586	0.0071111833903821	0.00685072275755636	0.00674522309241674	0.00699694594645253	0.00624690929700749	0.00677262421587163	0.00556810371935919	0.00524644082606236	0.00558079319634475	0.00676014147636754	0.00668396398391637	0.0078018558578764	0.00724553099979	0.00592028259228234	0.00492238127342461	0.00587751322500301	0.0044978145764334	0.00539906876336514	0.00532916477699359	0.00638573454857774	0.00712388940079618	0.00722904747542121	0.00811860991884415	0.00733770738592828	0.00802970944026823	0.00671078562587866	0.00715078195095804	0.00535356084470916	0.00479486805400574	0.00412694217754224	0.00407254520505952	0.00626131493569672	0.0051057542147109	0.00364643690982353	0.00645979458526102	0.00577158507352988	0.00768185575184821	0.00527743030057942	0.00523114215261477	0.00603015373201163	0.00410896785486184	0.00332851469557953	0.00340220280129923	0.00301713429711132	0.00502735057259	0.0041709251109498	0.00658222037508772	0.00383420853274333	0.00548502167683197	0.00394339880272907	0.00404756562937255	0.00565833339106338	0.00785874891347068	0.00791506032660928	0.00853211948914302	0.00744943627563689	0.00423528605776746	0.00413163870230872	0.0056547288367472	0.00547251846572363	0.00777406120219643	0.00711979786748853	0.00677977437989736	0.00699160168751895	0.00566135257028624	0.00680160615401075	0.00593004980562529	0.00385561871568289	0.0044349349140915	0.00654879894656684	0.00542205754631407	0.00547103717988743	0.00499829803904004	0.00498745729207473	0.00570130854823419	0.00531878457099194	0.00719401618398167	0.0065308548736669	0.00610175259442908	0.00702509579955225	0.00558117002155578	0.00646958879830182	0.00553821884690415	0.00703284151207558	0.00475747643165385	0.00335326016828109	0.00665965981087026	0.00320101878947469	0.00812271144737609	0.0076399544999424	0.006766729270199	0.00682802741896808	0.0067676542529872	0.00720151065202239	0.00502047784357068	0.0052258774130238	0.00624571543802074	0.00314959514899677	0.00395506588690506	0.00558424154162247	0.00687011913985	0.00548737116416597	0.00673027908435187	0.00629551614059474	0.00698075707750568	0.00611755080978185	0.00575273106646829	0.00787472642370721	0.00772505919185415
Cell Motility	0.0320275492351647	0.0390956441506443	0.0357827670326668	0.0418636218887327	0.0164692137257741	0.0343481064636017	0.0341542028022722	0.03684068770981	0.038812079249376	0.037094762483321	0.0396650983404818	0.0395734895186947	0.0246446242873856	0.0395804301056953	0.0227727751840218	0.0312714374748545	0.0376531610204031	0.0342844844182545	0.0332485375116402	0.0410643722791579	0.0219051137027582	0.0255951257984633	0.0187086043229441	0.0356909756409198	0.044246506927014	0.0442659359909994	0.0340402710283182	0.0365632225531091	0.0328115622453186	0.0365065674151132	0.0335548637286996	0.0326381012602291	0.0359584783089517	0.0279131892627869	0.0530463779308497	0.0405268615216197	0.0468900144418752	0.037296762966484	0.0482794103775099	0.0470942092009439	0.031180882904412	0.0227210283745538	0.0337846094567169	0.0383199786440512	0.0510165355465255	0.0313109262450637	0.0256228779948945	0.0489355480980102	0.0465580130406633	0.0489800229892583	0.0391795471889714	0.0228435544685516	0.0367328080011018	0.0522419137609237	0.0257495940758777	0.0509671223907293	0.0456760099716336	0.0242872128901368	0.0342598048103364	0.0332189383766802	0.0334128237509342	0.0371716395832275	0.040083818086765	0.0429199251681169	0.0245929289396495	0.02667954433684	0.0542865708906988	0.0499665355683109	0.0483446853595525	0.0493971933461519	0.0252023391222686	0.0334350899407026	0.0249947466162385	0.0438900566023799	0.018592199274424	0.0378954938922427	0.0247115099442053	0.0399880580920133	0.0285879327058353	0.0194491647249694	0.0259950194439573	0.0233393118696721	0.0349139691004116	0.0283711580502174	0.0394241219046737	0.036059017735658	0.026651122499182	0.0277885078025157	0.0265372391012343	0.0362655335738371	0.0508982277951789	0.0478669244605459	0.0375296970600186	0.046564065326919	0.0274413771404938	0.0279361940888648	0.0223696105189012	0.0271062348057396	0.0238204086770008	0.0309788436199636	0.0398014914790344	0.0282175089459613	0.0326164377310345	0.045796344148189	0.0354634845890847	0.0246615784448668	0.0352261767053257	0.0231800429537304	0.0358970589553497	0.0364909285748823	0.0369201029928922	0.0654664176880373	0.0245539659188158	0.030319634186918	0.0412710664336938
Cellular Processes and Signaling	0.040156887734282	0.0443308126541268	0.0390909330817992	0.0396929247230225	0.034560541869002	0.0330631624713937	0.0352749832403813	0.0363241245892576	0.0399909696394633	0.0384786869083617	0.0421509345389496	0.0371497395083477	0.0421545941148842	0.0445051026567511	0.0401173983624075	0.0395418198082757	0.0383065059568022	0.0347036462367147	0.0330198253488831	0.0401026482197404	0.0537094725486254	0.0406996289490122	0.0546484036994468	0.0488355825041436	0.0470470093154345	0.0408636427401574	0.0323610838650512	0.031785009198705	0.0315001099190181	0.0324140132641453	0.0314787148371532	0.0384230613776698	0.0407888190642249	0.0499027241907577	0.0482985479686405	0.0531171780495033	0.0528163747281203	0.0394951261403158	0.0457600550897526	0.0554615283579701	0.035103586661789	0.0352285389288952	0.0359134043663098	0.0430236785690445	0.0466284581677229	0.0386268958619376	0.0570699526896294	0.0571982664499378	0.0570552870631769	0.0588563975763294	0.0475074144887081	0.0557712814792204	0.0363266633257567	0.0552027312875281	0.0442729781157337	0.0545162848778918	0.055694862100799	0.0415577282338799	0.030517366604119	0.0312836995046613	0.0318716861076067	0.0319546009151412	0.0520349073465615	0.0516321312314311	0.0432001227045952	0.0443591756027019	0.0405871156214884	0.0389237584239956	0.0388834523560111	0.0382823915165261	0.0417195112703054	0.0418074757527997	0.0417081124935089	0.0546485648277937	0.0574261342490126	0.0345229174774615	0.0425667112787181	0.0458686896528985	0.0512855638609414	0.0490049262041736	0.0417684171902849	0.0440421049553303	0.0348243510999037	0.0437395057303559	0.0392848217160723	0.033235828512696	0.0411946224183917	0.0374982755091107	0.0428118090738781	0.0324960539239143	0.0479371003856578	0.0563236493476133	0.037378906094298	0.0579555117983876	0.0330944695183133	0.0332699030120507	0.0251942819156553	0.0321170166192016	0.0309218773287342	0.0328739842745365	0.0513880559278813	0.0459540129853319	0.0428652125737468	0.05842678410757	0.0528375115541098	0.0441679638288405	0.0373808173513368	0.0420272830837806	0.034693646984807	0.0375522370626884	0.033629302359645	0.0449549278360266	0.0408116007923792	0.0321960925038278	0.0386439043291116
Circulatory System	0.000547967329433084	0.000553840388982428	0.000470310977518336	0.000559016560525635	0.000191321063317077	0.00058043908867079	0.000505293310750201	0.000478621567040928	0.000534927584609801	0.00052742395539024	0.000490586832469793	0.000606461096652252	0.000248806459992686	0.000612268296139072	0.000220468169454792	0.000479948127909339	0.00054596548035044	0.000539510201663009	0.000474419228967879	0.000570605443078637	0.000695941456969743	0.000266091680387593	0.000761500081493105	0.000652462572024914	0.000134975798799505	0.000464422696567228	0.000423366519976332	0.000420867658771889	0.000478522241260832	0.000416990313873797	0.000474843492180852	0.000748275999424804	0.000727284179410154	0.000636315703098292	0.000331172233760642	0.000632341618791259	0.000487701954904077	0.000499998247233698	0.000273528109670588	0.000786805350081649	0.000289687838742685	0.000138068152358386	0.000656922964331618	0.000585930101095746	0	0.000434762976952967	0.000735900235096336	0.000737576112740237	0.000790780117349559	0.000814242577872557	0.000634523006233892	0.000589042598365014	0.000492481161425299	0.000749457713680884	0.000281997739179387	0.00059976984548995	0.00073931757683346	0.000292809103606136	0.000460128963447708	0.000555591789920226	0.000517418137336644	0.000456524864322602	0.000622135297147002	0.000542962170190316	0.000308959527880368	0.000242933877135444	3.64749991353895e-05	6.27233956153767e-05	1.04470317784241e-05	0.000113127115222332	0.000280778340782063	0.000488857448564545	0.000248902746885703	0.000702542496305499	0.000739294954484029	0.000325617956960067	0.00023595423383975	0.000662262344218251	0.000688754823220808	0.00075579766330829	0.000301055419328154	0.00019620035901288	0.000485450258159362	0.000351446787829774	0.00051697114007788	0.000441671410122092	0.000272224808513848	0.000267174509882318	0.000267777729420471	0.00048739950224593	0.000360485147316296	0.00075435230578493	0.000527035698077564	0.000804662590605271	0.000618689644310668	0.000541198103449301	0.000263419756681502	0.000407976133634223	0.000306107913747364	0.000429533567565534	0.000646769216428352	0.00028443441723942	0.000420448063997459	0.000809541921373314	0.000542085239178525	0.000217239352120651	0.000405047731350273	0.000237760865263263	0.000443887752975258	0.000139576966567653	0.000446774985608442	0.000295276683350968	0.000242712133914401	0.000516587121202728	0.000654278578365541
