Amino sugar and nucleotide sugar metabolism	188622.4	202664.12	199100.36	178051.23	207406.11	190700.49	189340.84	196633.66	192856.27	184955.46	177911.98	173493.86	187276.71	219857.9	194609.56	191604.98	204994.59	193324.73	196526.83	218947.44	333603.23	198235.48	281621.52	206120.95	115257.66	185381.64	198951.94	205425.57	196878.33	202888.01	200106.65	192098.77	214970.7	252800.82	83582.6	269990.92	200229.67	167541.01	105312.2	286206.09	205856.47	222106.97	184435.82	187601.92	89604.12	215238.14	361730.2	196264.83	288779.81	328578.1	213490.02	331888.21	196085.49	318994.72	194964.44	110818.56	334464.51	204511.92	197545.83	191451.71	192133.07	196909.06	150650.08	167774.64	208140.96	175713.98	220065.39	247545.77	246285.04	195110.83	192028.09	182223.19	199453.98	296614.4	264258.68	214811.51	187158.53	244835.78	280041.07	272871.45	194018.45	182681.68	195789.47	183708.46	180646.49	194009.96	213145.84	187735.43	207570.24	193423.6	90249.91	281789.47	192206.39	323184.71	188760.09	213509.91	206184.37	218735.48	234328.4	186850.74	243624.05	180134.48	196325.68	316129.43	242380.37	186323.57	205510.53	199215.19	199864.82	220495.92	197365.59	286661.58	189950.9	188549.08	230911.95
Aminoacyl-tRNA biosynthesis	196063.61	209116.82	224567.18	199460.16	221064.93	241177.22	239485.75	231392.55	222040.73	228610.84	212575.29	208229.88	210645.59	230023.44	215504.42	223783.07	232930.32	234430.77	231821.31	222315.51	271353.86	221405.39	213801.12	177852.83	122611.75	214695.35	247104.06	252166.33	247507.32	248945.11	247428.78	234659.34	236203.56	240965.94	66927.81	250249.57	146597.97	177179.68	81320.28	246766.58	215395.03	207180.08	232478.43	189327.58	61206.08	227737.38	275368.92	152275.3	241487.68	269730.41	199151.68	258282.2	232800.24	253169.42	208263.83	85578.39	237460	218136.94	249864.18	250321.07	245711.38	246295.2	120381.68	140953.05	215187.43	192270.1	269750.46	255538.39	239706.51	214434.78	209020.81	215437.77	213306.46	259411.82	192403.94	255291.27	203544.74	243420.63	252396.5	238351.97	219566.47	210665.71	242385.51	224288.66	215836.42	243060.66	219690.1	185761.79	221555.32	232503.15	69424.31	241841.46	228675.48	264792.43	231948.75	236414.8	243616.39	238070.99	239771.04	236671.45	233256.25	196824.85	215663.66	256628.45	210725.05	202477.09	243234.62	216973.77	243848.42	244400.92	248592.53	264500.36	215612.9	243446.99	241394.85
Aminobenzoate degradation	51639.08	36233.94	60850.44	74653.14	33406	41168.35	51050.39	63823.97	89861.74	79527.26	87214.33	73843.48	62401.31	52765.9	55373.24	80369.31	58480.28	50660.28	47470.23	76184.39	77438.28	65218.69	43339.2	63633.78	18271.35	63751.15	41152.94	37185.35	42317.02	37025.95	37616.65	58773.17	68581.9	58665.48	11222.27	20368.96	10294.41	62125.65	13953.14	30697.61	18291.6	15369.5	39538.94	38926.49	6413.53	28329.33	52704.55	16092.9	26948.57	21038.51	43884.58	45655.38	61102.16	67893.14	62002.89	12421.83	76277.37	58451.4	37294.27	36423.09	44120.3	30262.92	21671.37	20575.65	56561.68	55607.64	27744.23	17671.91	14209.46	13593.12	60102.54	71420.78	55216.08	35577.63	43083	27682.59	54326.92	52281.33	52325.8	44573.87	59865.04	52743.18	43097.6	49439.61	68912.56	43874.83	57989.57	34836.61	59690.9	52674.29	13232.17	29634.69	51838.98	26862.85	47078.52	49215.93	39004.84	35451.39	27138.14	41308.19	51327.91	59123.76	54010.19	23833.4	24884.05	55748.02	67455.24	59058.76	32534.2	24280.36	31571.61	26936.63	57172.29	38183.35	56085.7
Amoebiasis	1931.66	1602.46	1898.32	3018.29	627.86	2363.94	2580.76	3071.54	3639.3	2636.59	2587.04	3090.95	3028.74	2105.99	3107.67	2030.63	2764.91	2488.06	2605.44	3287.96	2307.54	2887.81	642.2	2024.99	3035.24	2693.53	2523.01	2359.12	2013.1	2047.37	2190.71	4269.94	1832.47	2608.83	334.9	471.82	25.63	2928.35	516.06	939.39	1322.99	650.23	1787.68	1230.2	272.18	405.58	633.38	6.12	393.73	53.66	1909.4	0	2920.5	632.35	2245.88	201.2	382.43	2432.35	2109.76	2303.53	2258.48	1501.23	191.7	371.66	2581.37	1970.02	207	523.42	138.52	488.44	2899.5	1892.8	2427.46	640.69	318.06	1848.91	2694.99	2283.29	1231.02	310.54	2398.53	2257.89	2328.5	1969.29	2864.32	2072.32	2743.08	2223.06	2260.54	2380.22	295.95	663.73	2542.57	172.25	2508.25	2754.67	853.46	1248.48	891.13	1897.87	1447.93	2179.88	2271.53	85.67	39.62	2490.04	2274.47	2719.19	2204.49	437.83	2034.65	358.98	2829.85	1805.57	1865.56
Amyotrophic lateral sclerosis (ALS)	14833.17	8960.29	15972.57	20463.36	3350.34	12260.05	13084.05	15995.57	25329.89	21532.79	24551.53	19756.76	13810.32	14878.45	12625.03	21532.04	16091.6	15575.2	11386.98	21857.97	16881.71	15019.1	8191.13	15556.81	3595.44	19836.54	9106.63	8361.01	12259.97	9457.76	11013.63	25668.55	23819.82	19374.6	1895.14	11590.34	3286.17	17361.51	2655.96	11631.74	4319.49	2718.33	13511.4	9955.77	361.75	6505.82	12163.91	4748.34	10102.37	10212.53	12501.47	7730.6	16519.09	12574.4	14293.48	3383.48	17668.24	13769.32	8718.45	8785.82	13586.09	7371.07	4194.95	5300.94	13650.9	14170.83	20298.36	11903.89	10581.08	8315.65	14647.27	22359.47	14464.73	12658.91	7048.1	5269.23	12257.72	16321.44	15871.99	10589.55	14045.98	14359.22	10494.83	21897.35	19677.33	9831.88	12815.93	8568.46	13716.94	11580.79	1960.85	11458.61	13752.98	10519.74	14986.11	14389.37	4513.69	7833.33	6025.75	8979.92	17237.1	13797.55	20422.46	9848.68	4594.71	14656.64	14668.83	13943.02	6724.57	7225.91	6868.81	17970.45	13968.46	11011.04	15683.75
Antigen processing and presentation	4472.73	7275.18	5296.31	5351.52	1181.79	2885.29	3562.45	5326.03	5536.21	4816	5305.63	5205.3	4236.54	5916.66	4025.26	4730.75	4697.19	3387.11	3358.88	5446.89	7910.41	4508.72	6611.09	5091.31	4279.19	6063.18	3883.67	4008.64	2959.45	4015.31	3569.38	4124.11	5316.57	7363.87	2320.6	8865.17	5407.17	4697.48	2701.05	8514.09	8206.57	7405.98	6102.11	6012.96	2184.77	4996.5	7922.62	5632.2	8602.5	9986.31	5876.79000000001	8788.63	4898.19	8354.45	4653.13	3160.14	8000.62	4808.46	3198.05	3694.74	2730.21	4397.74	4130.68	4705.32	4422.53	4765.13	9499.95	9092.87999999999	9031.9	7910.17	4212.22	5411.38	4494.8	9059.61	6056.35	6749.36	4384.03	6590.85	7102.67	7630.54	4565.45	5292.25999999999	5442.45	6506.31000000001	5230.49	4695.74	4040.31	4577.22	4607.87	3660.17	2296.95	8498.16	4671.86	9830.3	4067.02	4610.14	3862.89	4785.93	5400.09	4058.92	6768.18000000001	4592.94	5712.13	9386.4	7708	4352.76	5248.04	4211.21	5075.64	7701.38	5683.49	9476.89	4228.23	4018.71	7107.21
Apoptosis	7721.97	4767.86	8158.03	11632.09	1653.52	8318.81	8216.74	10206.26	14650.13	12404.73	12876.24	12041.63	7935.74	7071.81	7143.1	10804.23	9754.81	9619.6	6952.68	11656.61	10384.32	8926.53	2395.42	7188.81	1187.36	11618.77	5495.95	5474	8017.67	5799.26	7646.12	18078.32	13793.65	10679.65	704.75	5044.04	667.57	9941.74	1202.92	2463.21	2361.28	1895.39	9936.85	5140.67	13.78	3045.02	5561.52	71.96	1739	189.4	5706.96	2074.11	10339.17	3207.77	7688.35	341.18	3448.17	7723.29	6558.63	6252.48	9596.83	5148.37	767.19	1055	7440.04	6941.01	10061.5	6504.99	5013.88	4447.74	7651.21	11023.37	8099.02	2935.21	3551.3	3289.67	6869.54	8620.13	6996.14	2751.09	7167.56	6730.37	7162.11	9265.98	11374.04	6249.87	6971.21	5398.98	7242.07	7473.47	793.06	1808.27	8138.15	888.97	12536.56	12315.13	2709.59	5486.96	3548.26	5619.35	7230.44	6970.44	10509.55	446.82	163.65	7688.32	8355.37	7659.13	4696.8	3531.34	5283.75	7802.41	7724.22	7890.43	11018.09
Arachidonic acid metabolism	14775.55	14030.76	16813.84	19226.46	3039.96	13987.33	14969.89	17365.01	22984.57	19542.2	20595.66	18355.87	13639	14301.13	13524.35	19134.58	17282.93	15539.31	14003.14	21081.51	40304.96	15076.17	18765.76	18118.7	7250.19	15420.36	13309.77	11903.78	13597.52	11977.43	12566.64	19415.09	20244.34	27744.82	4307.45	14034.9	6672.51	17065.63	5148.31	11462.1	8789.81	7404.52	13188.63	10392.63	3385.18	7612.1	32377.76	6714.71	12565.53	10188.34	14751.92	26844.75	17568.23	19150.42	14523.56	5878.01	11581.84	14281.09	12493.27	12657.14	14761.75	10878.05	6803	8035.54	15427.74	13705.52	2040.38	3797.52	2747.91	4514.28	14978.88	19066	13787.93	13215.12	26231.66	9972.78	12793.04	15739.49	24605.01	10740.03	14421.93	14626.31	13786.28	19754.04	18872.73	13689.03	12657.59	11161.82	14730.45	13452.16	4936.92	11413.59	15914.16	10669.34	13960.51	14864.79	10722.77	11042.21	10941.29	12186.65	17493.19	13932.07	19267.22	10797.16	8841.45	13363.21	17702.93	14406.9	13032.89	5888.63	12636.29	6118.4	13678.94	12761.27	28435.16
Arginine and proline metabolism	216312.07	213308.82	234317.62	233680.71	116117.56	227433.93	231660.36	239904.46	263111.34	249006.51	248507.27	223641.11	231256.63	234865.98	225179.09	244748.43	240139.48	231247.04	223259.79	262476.85	346559.72	236647.89	277877.76	222543.05	132600	221361.68	216679.25	218766.99	224383.6	216703.56	221429.75	305340.98	277118.3	290646.78	61265.87	235632.14	141535.52	199974.3	76997.79	291887.07	150769.39	128561.84	230392.97	182443.06	51351.38	167198.92	345114.37	173244.46	284596.45	319594.54	227447.02	269103.15	232393.06	326093.48	234616.37	93599.14	281985.25	233745.43	220669.3	210339.54	232117.52	208122.32	126840.14	141395.24	234216.55	211680.27	192928.09	183575.38	167113.77	163324.33	235757.76	242749.24	227243.35	286341.86	250811.13	219696.73	220466.28	283485.48	317173.49	281397.66	235479.33	222329.9	227324.3	228509.83	234406.91	215721.33	230996.45	172501.08	233050.62	221159.83	66508.24	282042.94	234115.16	316357.2	248303.5	258369.2	188580.65	204772.37	175893	206953.39	266636.18	216870.32	234654.19	306786.95	192353.78	213990.88	236579.86	235051.48	213940.47	199145.01	216103.28	223886.81	232295.93	221206.88	263568.79
Ascorbate and aldarate metabolism	38097.54	31407.99	32780.41	48585.03	21644.63	25721.68	30608.25	40882.86	51463.46	42964.7	47824.17	44083.87	29120.77	34487.7	29643.13	41119.93	43316.01	33447.55	29369.32	57867.68	60313.84	33175.53	38896.43	38689.16	17013.27	43546.27	26199.26	25457.14	27368.96	25509.02	26657.39	45416.07	42606.33	50035.9	10068.69	27079.94	16649.83	43735.5	13867.88	25142.84	21797.43	25546.2	29184.09	33327.12	9093.94	24489.69	47166.79	15569.64	23453.12	20486.09	36567.05	33413.95	42243.6	54802.75	30659.43	10698.08	41164.39	33634.06	24229.51	25033.2	28376.48	22847.21	17101.41	16520.55	33029.35	31439.61	21761.44	17648.05	18787.54	13956.85	31273.14	36120.67	29888.04	25671.51	38401.79	20645.67	26800.4	33924.52	39859.71	43419.58	29934.55	29935.28	26911.37	36433.54	50223.92	27813.53	30503.48	27028.33	30802.41	30657.57	11415.93	24021.9	37933.39	23315.47	31072.77	34041.69	23699.39	26924.28	25608.47	24203.02	29971.73	30216.37	44019.7	23386.98	13966.29	29536.39	33132.86	28147.79	23526.44	18502.71	24042.95	23837.7	29524.97	26346.92	35235.05
Atrazine degradation	10168.76	6339.85	9045.71	10669.7	2448.86	5329.83	8369.86	9274.29	13803.55	11699.39	14061.07	12080.97	9341.32	6554.78	7306.24	13527.07	10140.53	7998.91	7863.11	15481.57	7780.03	8597.22	10349.98	12146.18	1315.2	10029.56	4451.74	4230.53	5432.94	4049.96	4780.8	19624.49	14181.69	9740.55	831.41	1781.57	109.14	9370.34	1195.6	3376.34	2263.5	1092.75	6464.12	8060.75	0	3575.99	4446.56	3181.02	1383.28	145.2	7853.72	3042.29	9694.32	31162.57	9776.46	1789.02	23372.42	9241.77	3509.22	3281.72	5151.08	2185.21	5642.01	2647.57	8747.88	9263.94	1749.6	1147.04	178.37	715.59	9268.27	11407.32	8441.15	3991.61	5078.31	1513.46	7869.68	9162.41	5098.41	18421.1	8817.52	6984.9	5776.34	7260.33	10602.44	4654.98	8224.47	5118.45	8315.91	6547.39	1619.27	2134.47	7500.06	3192.87	9589.94	8435.3	2942.15	5466.87	4796.01	5187.66	7324.46	9595.14	9321.44	1912.82	1225.1	8204.89	7784.66	8537.64	2271.03	1730.32	2519.79	3948.51	8298.23	6920.64	7108.41
Bacterial chemotaxis	111233.37	145865.87	132728.45	164184.01	34957.69	118518.15	120201.29	145628.99	175079.13	144583.78	161740.77	157817.57	78842.77	159028.79	70982.96	118179.54	147138.97	123792.39	116517.34	185806.79	119851.27	89005.05	71126.23	136540.07	84556.99	170232.1	116484.58	134191.9	118140.2	133409.15	118479.74	130722.53	172457.09	137948.35	66214.49	164930.64	126071.83	128056.86	71800.13	240978	95401.1	59264.43	123151.3	124496.33	53149.54	98197.17	142265.65	155127.66	234099.15	279799.72	150300.13	105222.07	140300.9	273366.02	87452.82	93210.6	241297.25	82156.78	114411.46	107686.88	120516.98	126497.72	93267.53	111617.89	85797.48	85187.3	188902.06	190400.88	176229.09	167213.58	87338.8	121843.34	85251.08	222985.01	75547.92	153091.83	76228.07	178653.73	131976.6	76395.98	88852.65	73420.51	125351.48	105797.74	156778.67	123255.33	93403.28	80097.69	91235.46	129829.19	67210.74	240150.28	141350	259758.97	92481.82	104151.68	62767.57	84534.29	67414.44	92396.61	178615.37	90582.79	127967.45	246436.05	129376.75	75067.31	141585.94	76488.18	119442.4	132803.95	128168.71	354996.83	79522.68	98600.71	223144.7
Bacterial invasion of epithelial cells	722.3	0	466.93	666.64	16.33	12.03	50.05	56.61	227.81	147.18	127.34	195.62	374.1	113.08	401.71	2228.51	60.67	65.7	65.49	1067.89	922.38	604.29	8.05	57.99	840.58	393.45	47.95	13.88	150.32	12.3	0	236.75	91.01	710.61	9.88	63.47	0	1102.25	7.06	4.98	815.11	5.13	316.14	126.92	0	75.98	0	0	0	0	68.39	0	958.32	0	421.13	0	6.08	972.25	78.23	136.76	129.82	2.63	206.39	243.66	502.58	439.31	6.88	0	0	21.24	587.76	1285.04	250.58	27.83	17.62	16.88	452.2	83.37	29.62	48.95	144.52	703.24	103.2	33.32	171.11	36.99	714.19	19.25	364.07	58.95	0	143.27	111.63	101.11	231.94	162.14	130.82	81.83	134.07	189.17	0	238.04	181.51	0	0	397.37	39.55	384.73	7.74	102.07	64.66	22	333.74	385.66	702.5
Bacterial motility proteins	347941.63	420411.06	416601.08	497792.05	111063.99	368603.46	394621.93	437389.95	527206.38	467579.27	517684.9	459815.61	279465.45	508248.58	247986.9	387204.75	463551.07	382212.85	351888.23	564533.66	433367.76	294386.92	287275.76	422330.63	237657.48	520823.89	357371.46	390727.63	348614.82	383088.13	348544.99	422644.98	498435.84	419816.05	182423.88	576209.2	380391.81	384929.29	198103	777209.48	239002.63	157603.18	352744.44	383924.59	132555.21	284008.23	503620.43	495002.57	763878.98	919241.26	466485.77	351915.1	437678.39	885823.31	294759.12	266285.66	756825.94	279330.35	353806.7	339407.89	359419.18	380981.39	288402.46	340702.93	279069.24	277361.64	551160.85	457898.54	409797.1	380059.03	284365.46	401262.29	269876.16	718733.18	271513.18	416690.95	266706.14	566227.45	464289.63	297393.85	298229.5	260792.39	379097.83	320957.33	479411.55	375174.06	302202.52	228631.65	304501.1	385198	190746.61	779928.79	434143.99	854297.35	280287.77	295821.55	203351.34	265033.24	218229.01	309071.12	569698.84	312829.54	385837.58	817430.33	399531.1	268249.97	428633.52	264464.3	372676.77	323697.44	388505.25	810094.01	272243.32	306877.58	499112.86
Bacterial secretion system	186385.5	178474.11	201241.59	221588.43	105227.91	164819.88	188057.72	201215.33	241156.16	213654.78	236106.74	208670.9	177553.47	227345.06	171044.57	226776.29	196632.19	173631.74	163451.57	237529.26	315911.67	182100.32	234806.88	226623.19	63520.73	231450.91	169678.49	172102.79	160899.34	166774.38	159271.47	208550.11	226248.31	252753.55	47901.59	261373.03	127993.39	184980.87	56755.81	305829.16	117963.63	95243.53	175654.02	177462.48	25446.47	152177.88	320323.88	178658.43	298658.98	349388.23	202045.69	233827.97	198943.69	261007.85	183342.58	83859.19	375402.13	179159.14	162443.06	173764.02	163949.7	172363.21	116970.87	128399.36	183852.05	168413.83	263928.97	141226.5	124768.77	125737.79	171360.22	213976.95	173298.48	294811.13	213327.55	186682.65	170895.13	256467.24	267421.16	242530.72	188247.4	174740.83	182665.19	199143.22	215273.15	177213.82	180319.41	128015.23	184204.65	180861.97	52356.79	298288.7	200557.12	336106.87	164397.46	167180.47	130482.02	149378.7	131214.91	164879.8	267221.54	180755.07	192764.2	327317.53	184992.71	173192.53	209632.42	179112.08	176662.58	142568.39	176254.9	181535.39	170246.89	156714.77	190258.02
