L3	1	10	101	102	104	105	106	107	108	109	11	110	112	113	115	117	119	122	123	124	125	127	128	129	13	130	131	132	133	134	135	136	137	138	14	141	142	143	144	145	146	147	148	149	15	150	152	153	154	155	157	158	16	160	161	162	18	21	27	28	29	30	31	32	33	34	35	36	37	38	39	42	45	46	5	51	52	53	54	55	56	57	58	59	6	60	61	62	63	64	66	67	7	70	71	72	73	74	75	77	78	79	8	82	83	84	85	86	87	88	89	9	90	92	99
Valine, leucine and isoleucine degradation	134771.91	94590.29	170401.65	183217.08	67490.27	174009.16	179253.4	188724.3	231217.13	212614.72	210313.45	186194.03	155214.43	141130.83	150757.18	207615.26	170788.88	172937.77	167086.63	189451.82	169817.71	166363.81	93338.57	131113.08	45689.11	154245.14	164664.88	158767.72	171260.84	157407.39	164622.28	232803.38	217100.88	170047.67	25929.58	86071.74	41042.54	153034.29	35652.38	108575.56	77290.99	55100.58	164886.1	95898.51	15037.91	85083.57	125912.73	53308.12	95974.43	91897.09	122806.63	84185.51	180360.37	147874.16	153308.06	36869.1	109854.67	147751.77	171707.9	162469.64	186553.88	148158.98	48499.23	55183.45	145162.7	140472.5	57265.99	54342.71	44527.15	56658.96	159942.41	195036.67	148512.34	108685.61	93275.52	158346.57	142785.4	163962.29	154481.22	106288.79	162360.88	154840.24	172663.78	193024.13	184478.33	161096.7	144928.28	100265.8	153974.27	170430.89	31070.39	101329.68	174648.51	96932.95	191931.14	205097.85	147961.09	140147.66	114855.73	157417	154285.17	142508.08	171152.38	89211.53	53923.36	146560.19	197097.77	156715.51	155391.44	81204.36	159205.09	69698.52	156836.92	151115.4	204684.37
beta-Alanine metabolism	60985.16	54154.68	69764.43	78570.69	15204.25	68175.28	71169.73	77449.61	93491.63	87350.24	86541.77	76847.9	61675.93	68004.67	58070.53	80032.01	76976.06	71261.47	67764.58	86697.22	104971.67	66362.57	62624.43	64632.88	27976.18	67053.52	64332.69	60997.92	66689.81	59660.38	63033.3	87552	87715.37	80844.73	16337.98	59727.41	33463.99	65523.39	21383.66	68736.41	32465.78	23714.63	65305.88	46346.08	13223.82	33181.96	90011.95	37280.2	66844.4	70637.57	62659.37	64096	76453.54	68870.3	60002.09	21893.92	60557.56	59721.77	66049.51	63186.75	72730.39	56813.01	27603.27	33727.74	59622.94	56777.54	17711.33	22917.99	18256.27	25365.38	63318.86	77667.83	56843.25	67170.94	64605.44	58126.92	55497.47	76597.98	85001.64	54185.98	62964.69	59326.1099999999	67084.68	65619.78	80311.45	66500.13	57422.71	44698.03	62164.78	67945.05	17673.47	67046.84	72645.74	71297.44	70837.66	76481.63	60434.84	57500.72	45482.04	62318.59	70720.8100000001	57936.05	72667.01	67607.97	41471.5	56133.63	78525.71	59432.11	62670.66	39211.24	60681.6	26588.93	61572.48	60145.81	75777.46
Cyanoamino acid metabolism	42993.27	45149.58	44408.61	50747.39	29508.37	36044.55	38742.25	46145.05	55964.35	49115.57	49304.57	47372.63	38550.18	43137.81	40014.13	53112.71	43396.42	41101.4	38585.2	55326.35	114194.96	43476.76	69405.14	48651.07	25292.78	40092.04	36326.18	34290.42	36221.84	34121.82	35229.53	48519.16	48733.98	74035.14	9512.22	44811.67	22776.09	45741.2	12708.85	46212.9	30587.06	31368.78	38047.46	32684.01	7289.65	32520.29	101606.16	26047.81	49701.35	49981	43028.76	71602.95	44697.7	43036.74	40760.73	13368.01	39135.33	42174.83	34912.35	34666.48	38259	30370.86	19997.99	22654.07	44877.81	38783.03	13208.27	25131.35	21536.5	24406.56	41193.87	49910.97	42814.21	48678.99	76990.29	28187.21	38862.92	50657.53	80104.43	46987.59	39599.76	40664.6899999999	36186.94	52426.9	45694.37	36106.03	39050.8	38210.47	42209.78	40354.95	10908.09	45943.02	39601.3	50611.09	41720.2	43360.51	34467.94	35925.79	33138.19	34570.95	53472.34	37723.66	51912.71	50885.68	32801.61	37456.31	44438.41	40635.57	33453.95	32890.92	32656.32	19931.09	39165.36	37204.32	49461.34
D-Alanine metabolism	21300.29	17994.8	24254.2	22623.98	33742.56	25088.9	25724.38	25492.58	26429.15	26497.59	24830.35	22322.03	21806.38	23279.99	22095.09	24913.12	24965.2	25560.14	24415.44	24510.76	22382.53	22725.82	16987.82	18967.49	16664.63	22312.66	24615.18	25118.15	26307.62	24759.45	25764.38	24430.99	26824.98	23092.11	5749.96	20146.52	11108.23	20290.54	7752.18	20429.09	19865.26	18641.25	23620.14	19879.58	5412.49	25353.41	21237.08	12317.1	18645.98	20137.82	20375.82	22890.22	26342.49	27847.88	22022.45	6676.31	26442.69	23013.23	24717.06	24118.52	25833.32	24593.22	11212.57	13108.86	21408.79	20692.35	20446.84	22275.37	20327.37	17870.28	22311.47	24160.02	22120.99	22819.79	13275.9	25583.37	20934.28	23313.23	22244.67	21086.32	23094.35	21204.33	23797.51	22546.01	24107.17	24231.82	22554.19	18790.72	23367.87	23551.52	6510.77	19907.7	24224.98	20543.09	23092.86	23514.81	23222.89	22464.54	21913.46	23596.04	21742.01	21523.57	22396.81	19076.1	19282.2	21716.47	25948.61	22661.24	23395.11	22346.18	24463.17	20770.76	21961.86	24166.62	27456.75
D-Arginine and D-ornithine metabolism	2331.59	937.31	2244.32	2928.97	577.43	3697.74	3165.89	3146.28	3326.79	3394.16	3029.45	2997.89	926.3	1902.34	1013.61	2182.65	3167.13	3607.42	2694.64	2874.13	1937.72	1282.59	560.25	1507.77	776.39	2439.03	2430.85	2333.09	3279.63	2424.34	3194.77	4403.16	5701.9	2374.55	196.87	551.27	42.99	2556.38	396.97	851.41	841.98	353.56	2927.86	1418.73	9.84	863.43	1055.8	6.12	466.29	56.82	1609.5	5.82	3223.43	1036.45	906.35	27.01	365.41	1364.52	2934.75	2829.49	3600.74	2800.54	215.23	349.25	1242.1	1126.92	247.17	482.82	36.86	475.07	1470.26	2596.2	1059.94	651.93	341.76	2060.54	961.11	2099.85	1602.33	980.52	1361.2	583.02	2481.11	1436.29	2983.08	2750.66	1082.97	1136.29	1327.8	2768.98	246.77	520.91	3032.62	155.61	3490.42	3541.63	1420.43	1928.34	1640.58	2408.29	1715.41	1036.71	2305.19	99.75	101.86	1075.85	2672.56	929.91	2476.04	468.36	2743.1	219.36	1142.01	3133.59	5024.16
D-Glutamine and D-glutamate metabolism	26558.41	28303.61	32183.68	26814.4	27401.16	32260.44	33184.14	31700.45	33120.95	33953.52	33400.03	28253.9	34584.14	33626.3	34461.16	35161.31	31224.88	31226.31	31105.31	31279.38	34192.3	35583.43	30224.71	24457.22	17041.78	29002.05	32294.66	32331.74	32034.7	32114.62	31470.97	34439.17	32729.79	34232.08	8842.42	42154.22	23458.15	24878.08	10884.97	42562.29	26576.71	25557.74	28937.29	25540.97	7704.54	29021.26	37978.18	25771.82	41951.28	49789.5	29240.63	40672.48	31231.16	42923.15	34142.48	12716.73	35306.5	33674.77	31927.21	31579.15	32267.13	30985.01	18112.23	22677.31	33168.5	30057.8	30363.72	29622.89	27464.51	26902.02	33085.6	33015.06	33610.49	45576.61	24355.74	32114.38	33267.74	37921.27	36779.09	35257.47	33944.3100000001	34271.8799999999	32318.21	34825.21	29718.8	31541.64	34689.74	25077.59	34783.67	29972.4	9075.2	42261.7	30884.03	48169.26	30743.41	31139.4	31654.11	31494.82	30539.78	32033.62	38726.56	31229.97	29753.95	46378.42	37732.69	33199.32	33796.6	34838.73	31167.78	30968.71	31514.47	32352.39	34971.01	32908.2	28142.57
Glutathione metabolism	92049.19	88640.32	105916.52	114104.49	63244.57	99204.71	100309.42	105514.8	134119.16	118822.28	122776.6	111527.52	81611.03	117317.73	77060.16	120322.88	109382.45	102833.96	90858.91	124896.59	181074.45	87397.92	119078.78	107297.76	28750.61	96847.12	81513.27	80187.16	92003.27	80735.64	85468.8	137850.97	145998.2	137712.93	22657.77	139588.32	64275.92	96912.24	26551.83	156305.62	55545.1	35974.34	98156.69	76645.93	11301.34	71433.88	179995.56	89090.17	156993.05	179628.34	106126.04	134095.28	102990.1	150553.13	86793.31	44629.38	121329.83	88344.2	82802.57	82015.58	96509.68	74583.79	56722.5	66756.92	87322.38	79252.88	29959.42	30637.63	22706.86	31023.16	88780.83	114602.42	81490.56	151725.87	125448.12	71685.18	78280.44	135150.92	149785.93	113921.36	87074.63	79287.7899999999	88890.17	100001.11	106184.06	83406.31	81852.31	61724.71	88530.25	86982.23	25848.99	153688.36	100196.15	172408.24	101235.1	101589.83	62359.5	76320.59	69278.02	80903.52	139867.62	85847.04	101079.73	168154.97	91916.79	82640.58	103755.22	84158.06	82565.07	41500.4	78929.94	62518.1	80734.58	85507.17	134109.04
Phosphonate and phosphinate metabolism	13176.57	14541	11681.31	15308.11	10030.21	6921.68	10147.64	12035.46	16760.47	13695.91	16487.66	13781.48	12314.42	16010.92	10868.95	12595.7	12817.7	9290.44	8160.93	19246.69	34539.94	12248.01	25155.82	16507.18	5523.88	12726.31	6797.85	5894.72	6648.36	5954.11	6004.43	15596.58	15084.55	23564.9	5364.98	17652.35	12257.37	13764.95	6229.32	24951.58	3223.03	4262.34	7251.53	11947.82	4124.92	9684.6	35868.26	16757.09	25985.69	29917.88	16471.94	23107.49	12376.55	39271.8	13340.85	8235.39	21534.79	12535.82	5282.77	5438.57	6666.75	5012.85	10723.49	10918.39	12576.82	12191.74	1473.86	4130.22	3088.75	5347.64	12559.27	12859.62	11330.97	23213.84	24076.11	4850.96	11231.47	17900.45	27769.87	18932.16	12235.05	12577.64	7282.63	14326.05	15284.57	7124.99	10694.03	8320.78	13026.99	7913.86	6309.04	25140.33	10523.38	28651.55	6915.03999999999	7595.69	3756.41	5424.83	3635.63	5904.42	19663.98	12934.35	16049.53	28574.6	12969.34	11675.52	10034.42	12267.07	5695.77	6153.56	5906.44	6967.81	11230.61	5370.45	15505.98
Selenocompound metabolism	64718.71	66521.27	73763.14	72631.09	58638.98	73478.49	75191.6	79796.73	85735.86	78036.08	76176.89	72224.78	69870.51	80956.78	70945.46	77831.97	77813.08	75732.63	73063.28	82336.23	118780.88	74069.47	82336.67	73089.55	42867.08	74332.13	73064.17	74026.01	74827.7	74329.43	74468.79	82116.57	78457.11	104306.49	20513.27	76301.04	48021.62	65024.9	25353.64	97808.61	60112.8	53888.19	69421.87	59594.34	17379.75	63586.76	119687.19	59718.55	97096.14	109772.59	74385.57	113008.61	77035.57	105000.56	71407.28	30749.21	97178.79	72960.66	72478.15	70818.68	75186.39	71415.24	43408.34	52113.52	75425.92	67530.43	78189.7	70228.97	67316.62	60140.31	71451.74	75451.26	70846.53	102817	84249.87	76828.7	68904.85	89141.74	97343.39	80944.86	73119.0200000001	71710.2099999999	72846.88	81194.26	74107.52	68907.01	74101.99	58254.4	73716.58	72218.21	22232.3	96042.99	74343.72	107338.78	71025.05	76210.27	64357.33	67514.44	66323.64	65649.48	89402.5000000001	68159.79	77615.52	103966.57	83910.1	69619.7	76076.12	73397.21	68810.83	64052.24	71387.83	91234.36	70966.43	68779.75	79193.95
Taurine and hypotaurine metabolism	31233.44	38536.85	29559.62	31313.57	21226.15	29233.49	29688.57	30438.07	35762.23	32736.73	32821.94	30468.84	27132.04	37271.47	26674.36	31414.98	35894.63	29199.14	27839.92	39807.03	76372.22	29211.92	55261.78	39420.63	12276.51	35486.85	26996.25	26632.6	27049.88	26673.73	27461.62	42155.47	40908.2	49012.32	8447.79	55668.77	26738.47	26137.25	9663.81	57909.3	25815.92	25698.64	30663.36	30493.51	6189.61	28459.98	79767.49	35302.79	60905.78	69721.08	37532.7	59462.48	31459.79	65292.17	29546.6	15882.46	56218.64	29083.77	26792.15	26190.17	27943.34	26457.72	22449.97	24309.26	31755.45	25263.63	38920.83	30285.17	28606.41	25350.24	27536.56	32117.98	27294.53	55272.61	56880.57	27142.64	26312.66	44173.42	57728.02	44323.19	27037.64	26091.01	28300.62	26923.06	32831.16	27145.07	28331.67	21360.48	29027.38	27285.2	9592.88	56664.74	31200.53	67444.95	31683.41	34527.65	21823.27	27393.53	26015.76	24936.55	45488.06	26977.14	33040.73	66213.92	35875.54	25351.61	31432.97	27466.52	26876.64	23533.02	27036.94	38169.16	27220.99	26650.29	38544.71
Carbon fixation in photosynthetic organisms	104217.2	123772.13	116241.26	107412.32	83494.94	121025.31	119585.35	118569.9	120419.69	118876.62	108768.52	106714.8	116060.21	124438.13	120268.66	113053.3	122614.62	119480.79	117606.45	120506.8	181603.68	122964.21	143293.13	105573.37	69079.4	107669.38	116098.97	118410.88	121721.72	117020.56	119299.22	124331.3	130274.01	143536.41	39007.16	148255.56	87855.25	94914.36	46151.3	156626.06	111111.68	105578.37	118563.86	102129.62	33843.05	104549.37	189669.31	98692.04	157325.61	179380.05	115165.19	165317.16	116854.86	150186.92	116268.58	53258.24	144614.31	119629.51	116225.24	116901.49	120143.82	115625.5	72876.58	82041.38	121442.39	103971.19	117028.13	114233.31	110120.81	100178.12	115559.77	112589.02	117161.6	160019.31	134425.57	118174.97	115581.58	142488.56	162400.46	138306.08	116565.26	117449.93	118789.73	118837.86	108733.2	114718.82	123185.35	99222.22	117310.42	112588.65	40208.32	153963.88	115365.98	175292.28	120591.24	124660.05	111410.51	119660.03	116459.1	113207	138144.74	107973.08	115149.49	170438.81	125612.83	112028.25	116791.56	120058.89	115497.77	114783.58	116396.17	130777.68	120716.43	120694.44	136054.33
Carbon fixation pathways in prokaryotes	216422.71	197617.62	242497.23	232236.37	134221.8	271390.89	269029.82	260917.44	263779.09	259151.65	252406.76	227259.74	237967.56	240618.27	236313.57	249373.95	255898.4	253750.07	249992.07	259448.74	313046.84	245435.03	246833.65	201966.88	105811.01	240103.35	274649.78	287174.6	274636.8	279592.6	274179.67	289441.66	279723.66	272343.57	56212.36	257766.85	133346.73	200583.59	70072.76	274081.84	171417.95	148463.78	254792.82	184890.78	41684.96	184136.93	310398.26	161953.84	266501.79	300034.44	213727.03	253466.17	260496.06	289904.91	235227.98	82420.58	261559.9	240965.4	284667.71	270300.13	277958.39	284175.78	122046.94	135328.75	236293.54	211145.99	265811.14	229551.51	216014.81	197701.69	233965.23	244622.14	237105	277845.18	217124.64	339565.6	229858.55	277440.31	288401.28	275992.54	246576.65	238435.75	284098.15	259818.37	246995.47	263835.2	241086.82	184518.67	236333.56	260079.54	61983.84	268415.34	266908.74	296257.35	264054.53	282985.78	231980	234783.96	214831.82	252261.66	264756.95	222219.7	244574.17	286699.71	194621.27	231884.87	295471.79	239541.66	281683.79	216188.93	297842.59	307477.32	241791.14	251123.36	275751.11
Oxidative phosphorylation	291817.86	255935.03	327334.58	322790.71	151185.53	349820.96	350198.6	336307.33	365117.38	357652.72	345039.92	317379.85	270831.14	347347.48	275426.23	350784.75	355043.99	342458.52	325810.18	364252.22	434587.55	284022.1	327669.21	251265.57	100438.02	290164.7	328477.26	330259.56	340401.84	323051.83	333062.37	357718.88	371268.67	370570	69720.77	393341.53	183073.13	273012.73	84405.35	409138.69	193455.09	179996.6	321596.99	229671.78	41536.23	234076.22	439414.41	231022.05	402583.54	459870.07	290030.23	303541.81	339249.04	401422.5	271232.72	107851.41	263138.17	286944.47	334565.05	344868.88	349949.85	322172.37	153422.52	176992.61	279492.24	252472.34	165963	180539.03	159775.44	170744.42	277294.96	327947.53	271976.97	391790.17	286745.23	318586.96	261495.77	376533.02	397752.11	371037.12	282877.98	272780.54	321886.41	320865.24	333184.45	311759.89	276170.66	222536.79	279822.65	325311.67	77955.77	401641.32	327403.01	444060.04	330936.88	320895.23	306335.99	311287.94	288276.08	318088.06	375475.47	260772.36	320514.12	434225.09	241751.26	269346.65	337436.58	274855.78	314364.24	227289.74	318716.85	210596.13	275308.54	325132.19	361187.21
Photosynthesis	77502.28	81277	91182.26	64661.91	73637.04	92409.52	90365.17	82875.3499999999	71352.78	80979.02	69847.03	64460.55	47791.93	97069.0499999999	48670.89	81969.92	102314.29	97371.82	103891.66	88950.11	122978	52908.3	110387.78	58256.1	36124.8	70796.32	85548.98	95321.23	98787.98	94688.54	93427.07	81477.18	77773.62	87378.86	23618.9	116322.68	63216.23	55269.2	26303.91	130110.01	72725.51	67034.27	102225.29	63316.01	17619.92	86560.35	135411.63	79744.31	134823.8	159080.18	76880.1	110510.31	78776.6	131167.26	53159.57	35475.88	73903.48	57090.56	88237.1100000001	89114.77	89054.84	86457.24	51874.59	59696.32	57889.79	53122.23	86518.84	73889.55	71688.74	57463.64	50016.13	76923.56	53445.56	128857.69	90560.48	93462.04	47332.48	109449.17	120081	120557.53	58568.8400000001	50768.9199999999	82622.29	72551.13	69380.14	80791.2299999999	51815.72	60943.35	59322.64	76145.14	24429.61	129645.63	76904.25	152148.57	89630.22	86171.77	98231.22	106779.59	120012.6	91221.57	100919.02	51780.44	71013.55	150254.76	93391.71	49969.92	81259.04	52578.72	82371.19	73145.1	83944.0900000001	93484.51	49599.41	97663.41	96405.8
Photosynthesis - antenna proteins	3835.08	0	9744.03	0	1297.08	5499.36	5817.96	4094.82	774.09	4226.31	1607.85	1524.96	42.46	4344.03	0	5515.02	11051.91	9789.93	14212.8	5055.48	3416.31	0	104.65	0	0	426.33	2301.21	5395.41	8393.2	6018.57	5061.42	0	130.56	0	95.31	112.44	0	0	0	0	2998.89	1247.4	10257.84	66.78	0	4542.57	0	0	654.48	0	0	0	1891.35	0	0	0	1411.02	0	2328.48	2892.24	3337.2	978.21	0	501.12	40.35	429.8	0	0	0	0	80.5	3996.54	0	402.84	0	683.64	0	5457.51	2692.17	0	0	0	408.51	405.81	480.6	612.9	192.51	1281.96	121.65	0	0	0	616.41	0	6103.88	2370.06	9152.18	14488.1	19701.35	5358.14	123.75	0	0	0	0	0	409.86	280.98	0	4809.78	231.93	0	0	9637.54	7784.1
Photosynthesis proteins	86189.39	86537.57	106692.34	69981.44	76469.08	104797.87	102226.41	92930.8299999999	78375.19	90649.92	77549.47	72959.87	52125.07	107087.58	51915.32	93949.07	119780.36	113373.4	124226.29	100090.77	135309.35	56717.65	117086.34	63012.48	36672.12	77146.69	92790.76	106211.51	113708.16	106373.26	104642.01	90428.84	88239	92851.41	24551.45	122164.83	65881.13	59770	27071.56	138774.03	77736.79	69281.19	120262.4	67083.25	17629.76	94221.47	143589.74	84595.63	143928.04	169032.82	81725.01	115639.66	86058.13	139511.87	57500.41	37499.67	83615.26	61166.26	96394.1200000001	97204.24	99977.97	93055.94	54791.91	63207.18	62792.22	57592.95	96036.83	80930.47	76736.32	61316.84	54913.4	88396.59	57811.17	138200.3	96213.5	99869.66	51135.58	122756	130293.33	128091.74	63319.4500000001	54419.5599999999	89839.9299999999	77462.16	75247.34	86002.0099999999	56708.96	64285.44	64186.25	82431.94	25343.37	137677.39	83207.03	161790.47	102187.14	94804.21	110524.12	126008.09	143928.16	101510.83	108520	56537.24	76905.43	159585.95	97485.48	54697.42	87172.67	57713.77	86721.7	80681.3	90414.8800000001	103190.39	53485.2	115184.71	110624.01
Sulfur metabolism	68873.84	70187.99	75505.89	73353.07	44537.1	69316.74	72740.02	73717.22	86272.04	76696.68	77754.62	69665.23	70864.35	84684.48	69634.35	79953.95	75501.06	73525.28	68293.24	85965.93	141258.31	73056.93	110914.85	84193.19	29600.53	73111.78	62220.93	62812.07	68266.48	64161.18	63664.96	78756.17	89148.12	108522.43	20002.72	87007.7	50564.86	65955	22255.87	126618.57	48076.87	38717.5	66158.19	61355.38	12179.89	57246.83	152698.65	77342.36	128114.67	149257.99	79463.9	113873.92	70870.48	126067.97	74756.25	36644.05	128621.27	74842.76	61353.02	58433.43	67578.01	61945.29	50866.78	54287.98	76217.67	67557.58	70151.47	68340.86	64130.73	54291.06	74777.52	76958.56	70435.21	122438.33	107660.25	64341.25	70063.66	101760.58	117430.65	109106.93	73432.7	71813.1899999999	65440.73	76044	69128.13	58618.33	73487.41	50635.96	74016.1	64109.56	22788.73	124466.14	68575.79	144915.31	65667.69	66433.86	56702.54	63143.17	58689.98	58056.14	106658.85	73298.64	73825.28	141818.73	79957.27	72834.96	73658.2	73878.65	60293.54	59493.14	59715.31	86301.75	69770.59	61448.84	85349.63
Glycerolipid metabolism	69939.86	63750.4	66498.5	66020.4	56638.16	63751.25	67447.83	67355.78	71731.83	68885.44	68425.39	65872.5	71595.07	72046.18	74561.1	69848.37	71669.12	66974.65	65320.66	78530.98	101171.86	74657.17	84849.08	59818.66	42703.99	62561.66	62425.87	62354.03	65249.83	62147.25	64181.43	81583.97	79318.96	85698.48	24693.74	77337.69	53887.85	61482.6	31413.74	88285.25	55414.72	59751.76	65093.75	58432.86	24589.17	62527.82	106434.95	56520.87	88353.25	99737.88	69720.02	83535.45	69706.99	82543.09	74726.79	32595.35	70866.12	75825.75	60597.15	59982.82	64279.54	58979.26	42107.29	48665.05	73128.77	68399.5	50801.8	58649	51635.56	47573.04	75183.03	64873.53	71777.02	88971.99	78380.13	58417.29	70992.42	81322.4	91966.54	91073.36	72957.2700000001	72791.7299999999	62425.95	64808.52	69886.99	62567.19	74782.18	49747.04	76418.13	62422.99	26339.02	87398.17	67843.05	98225.05	68721.27	70794.66	66906.3	65397.38	65543.34	60380.43	77477.5200000001	71935.92	70050.4	96166.88	65660.9	72415.1	64478.27	77030.33	57352.03	62462.72	58547.02	59126.34	73761.2	69269.28	72140.11
Glycerophospholipid metabolism	109939.42	115548.99	117769.33	113079.06	96318.34	115035.57	117988.68	115315.48	126448.42	121651.66	124057.88	112610.37	109631.49	143252.6	108687.49	126378.07	124216.86	115465.42	109708.49	132377.33	179316.09	113307.45	150543.33	116302.26	60934.97	122745.15	111572.08	112387.6	112661.95	110916.49	112065.02	130840.41	142115.93	150256.34	38676.68	184032.84	104180.52	102856.32	45073.06	214068.86	93853.62	85051.94	112892.42	107591.89	30311.22	111251.79	207925.78	132114.58	216914.22	258619.16	131132.89	175230.76	117252.87	200008.71	116158.59	63336.57	179118.67	115226.16	109994.65	110157.6	114561.24	109444.7	82810.36	99379.54	113518.73	104099.66	137669.78	116852.15	105496.24	88941.66	110964.98	120407.33	109322.15	211839.01	135183.11	114596.91	107896.73	161370.73	172330.14	155778.7	114357.57	109665.01	113779.02	116592.56	117327.58	109069.43	114333.27	80357.71	118751.38	108846.46	41639.62	214033.88	116581.09	246575.24	111531.66	112508.83	102614.64	106835.28	102833.45	107443.47	167197.81	111946.43	116585.31	240325.57	151720.78	108735.16	124118.7	113628.55	111943.95	100378.83	109535.92	139467.17	109626.7	108448.52	118974.93
Sphingolipid metabolism	12815.57	15699.51	10153.94	10797.77	16795.69	5359.55	5539.86	9969.64	10856.97	9422.8	9939.4	10400.33	11412.39	9005.6	12574.77	13407.64	9541.74	7251.71	6257.45	18680.01	55378.33	11373.76	38714.5	22275.59	13616.9	7510.87	6891.43	5173.57	4564.31	5363.28	4763.4	9373.2	11055.78	29122.26	3782.96	6363.21	6000.75	10239.82	4541.86	10173.96	6652.37	9014.83	10272.2	13492.29	3237.53	10802.2	51393.69	8196.94	11713.42	9952.64	13456.07	30951.31	10512.23	3857.44	11812.28	5100.38	40677.55	14237.99	5352.68	4925.06	6434.32	5033.35	8799.86	5341.54	16360.37	10617.63	726.34	6236.6	9184.41	9573.78	9901.59	11280.9	15513.01	11562.14	43055.16	5829.75	12199.84	12340.45	30984.68	23037.38	11673.72	11632.91	7160.01	11277.97	9960.2	9591.79	15210.77	15022.9	14020.73	9133.9	4585.13	9605.65	9264.97	11671.61	13600.79	12772.93	6236.98	9789.61	6987.71	9622.82	15482.06	10166.6	15635.66	12969.29	5667.15	12231.26	12158.77	12476.05	9529.91	13427.03	6912.78	1774.83	12315.46	9135.47	7389.74
Synthesis and degradation of ketone bodies	34716.06	22236.61	43397.48	54464.77	21898.49	37709.25	45290.61	51343.03	68069.85	59630.88	64657.07	54776.52	39584.33	36121.44	36521.31	57748.34	42700.47	40949.78	38813.49	52398.21	34318.22	43045.61	11103.36	30645.7	9029.22	44520.31	39719.16	39137.33	39789.8	36602.06	37053.62	63492.51	56290.74	40336.26	6631.49	13029.17	6396.79	43099.03	9353.19	18576.2	17298.04	12449.11	40243.46	24650.93	3375.8	22453.38	16922.57	7579.24	14485.14	10865.97	27891.24	10985.81	49432.07	34122.99	38573.05	6697.02	16757.4	36945.72	39179.57	36024.32	42914.09	33674.6	9553.93	11619.37	34895.63	37078.46	6807.13	7308.45	3732.45	7418.53	37725.16	52746.67	37630.74	20034.4	11490.08	42162.14	34460.57	37268.93	29462.06	20704.82	41539.19	38972.2	42636.78	54235.88	53650.42	40519.03	34104.97	25649	39523.57	42922.76	7577.36	17797.22	44769.85	13113.06	43397.85	47364.12	32614.04	29310.76	24467.72	36092.32	36090.36	37112.61	47070.33	10831.1	8987.71	37070.64	55765.91	39219.23	36174.12	15805.17	39269.68	8003.49	38905.63	33776.57	45384.95
